datetime,temperature,altitude,humidity,pressure
13:36:40 01/08/2023,33.75,90.93222222222222,76.87333333333335,1002.3755555555556
13:38:44 01/08/2023,33.847,91.018,76.705,1002.365
13:40:51 01/08/2023,33.85600000000001,91.112,76.881,1002.355
13:42:56 01/08/2023,33.84,91.119,76.71400000000001,1002.354
13:45:02 01/08/2023,33.824,91.201,76.662,1002.345
13:47:08 01/08/2023,33.822,91.244,76.356,1002.337
13:49:08 01/08/2023,33.818,91.465,75.824,1002.312
13:51:14 01/08/2023,33.827,91.376,75.80199999999999,1002.326
13:53:17 01/08/2023,33.83800000000001,91.215,75.984,1002.343
13:55:23 01/08/2023,33.85000000000001,91.471,76.193,1002.3099999999998
13:57:28 01/08/2023,33.861000000000004,91.279,76.458,1002.336
13:59:33 01/08/2023,33.87,91.42,76.83700000000002,1002.317
14:01:37 01/08/2023,33.892,91.403,77.12100000000001,1002.3189999999998
14:03:43 01/08/2023,34.11714285714286,92.61142857142856,73.26428571428572,1002.1771428571428
14:05:46 01/08/2023,34.21,93.184,71.40700000000001,1002.109
14:07:49 01/08/2023,34.20899999999999,93.268,70.883,1002.097
14:09:54 01/08/2023,34.212,93.354,70.425,1002.088
14:11:57 01/08/2023,34.230000000000004,93.38500000000002,70.01199999999999,1002.084
14:14:02 01/08/2023,34.248000000000005,93.334,69.81799999999998,1002.091
14:16:07 01/08/2023,34.276,93.302,69.885,1002.093
14:18:12 01/08/2023,34.298,93.243,70.21900000000001,1002.102
14:20:15 01/08/2023,34.314,93.356,70.58200000000001,1002.091
14:22:17 01/08/2023,34.333,93.32,70.81800000000001,1002.091
14:24:22 01/08/2023,34.352000000000004,93.325,70.899,1002.09
14:26:25 01/08/2023,34.373,93.17999999999998,71.078,1002.108
14:28:30 01/08/2023,34.39799999999999,93.268,71.107,1002.0980000000002
14:30:35 01/08/2023,34.1425,93.3325,72.76124999999999,1002.0925
14:32:42 01/08/2023,34.052,93.486,73.62500000000001,1002.071
14:34:45 01/08/2023,34.056,93.611,73.78099999999999,1002.056
14:36:49 01/08/2023,34.078,93.442,73.86799999999998,1002.077
14:38:54 01/08/2023,34.08800000000001,93.487,73.95400000000001,1002.072
14:40:58 01/08/2023,34.08900000000001,93.578,73.854,1002.062
14:43:02 01/08/2023,34.10300000000001,93.469,73.615,1002.075
14:45:06 01/08/2023,34.116,93.638,73.735,1002.053
14:47:09 01/08/2023,34.136,93.515,73.91900000000001,1002.068
14:49:14 01/08/2023,34.153,93.515,73.992,1002.068
14:51:15 01/08/2023,34.160000000000004,93.708,74.095,1002.046
14:53:20 01/08/2023,34.172000000000004,93.71099999999998,74.224,1002.046
14:55:24 01/08/2023,34.193,93.67300000000002,73.88799999999999,1002.0489999999998
14:57:26 01/08/2023,34.081999999999994,93.993,71.98499999999999,1002.011
14:59:31 01/08/2023,34.009,94.06,71.93100000000001,1002.004
15:01:35 01/08/2023,33.997,93.97,72.414,1002.014
15:03:40 01/08/2023,33.98100000000001,94.005,72.81300000000002,1002.01
15:05:42 01/08/2023,33.969,94.071,73.01299999999999,1002.001
15:07:46 01/08/2023,33.961,94.156,73.2,1001.993
15:09:52 01/08/2023,33.964000000000006,94.233,73.406,1001.9830000000002
15:11:56 01/08/2023,33.961,94.114,73.535,1001.996
15:13:57 01/08/2023,33.959999999999994,94.041,73.763,1002.006
15:16:04 01/08/2023,33.96,94.142,73.93599999999999,1001.994
15:18:07 01/08/2023,33.968,94.082,73.90100000000001,1002.0
15:20:14 01/08/2023,33.965999999999994,94.098,73.702,1001.999
15:22:18 01/08/2023,33.936,94.053,73.23499999999999,1002.004
15:24:21 01/08/2023,33.73444444444445,94.92888888888888,73.6888888888889,1001.9
15:26:24 01/08/2023,33.675,95.428,73.85500000000002,1001.84
15:28:28 01/08/2023,33.66700000000001,95.46099999999998,73.80799999999999,1001.835
15:30:33 01/08/2023,33.666000000000004,95.388,73.958,1001.845
15:32:38 01/08/2023,33.675,95.419,74.111,1001.843
15:34:44 01/08/2023,33.669000000000004,95.504,74.154,1001.831
15:36:48 01/08/2023,33.674,95.517,74.24799999999999,1001.831
15:38:51 01/08/2023,33.686,95.348,74.35500000000002,1001.851
15:40:55 01/08/2023,33.69499999999999,95.488,74.362,1001.832
15:42:59 01/08/2023,33.705,95.444,74.393,1001.836
15:45:02 01/08/2023,33.701,95.634,74.201,1001.817
15:47:05 01/08/2023,33.694,95.511,74.16000000000001,1001.831
15:49:11 01/08/2023,33.687,95.547,74.203,1001.827
15:51:13 01/08/2023,,,,
15:53:16 01/08/2023,33.58,95.945,77.4425,1001.78
15:55:21 01/08/2023,33.592000000000006,95.888,77.52600000000001,1001.785
15:57:25 01/08/2023,33.60200000000001,95.9,77.56499999999998,1001.784
15:59:31 01/08/2023,33.609,95.922,77.393,1001.782
16:01:37 01/08/2023,33.614999999999995,96.153,77.181,1001.752
16:03:42 01/08/2023,33.629,96.285,77.086,1001.739
16:05:43 01/08/2023,33.645,96.326,77.16900000000001,1001.731
16:07:43 01/08/2023,33.659000000000006,96.14,77.247,1001.756
16:09:50 01/08/2023,33.677,96.146,77.336,1001.752
16:11:54 01/08/2023,33.690999999999995,96.286,77.41299999999998,1001.738
16:13:59 01/08/2023,33.709999999999994,96.207,77.40599999999999,1001.748
16:16:05 01/08/2023,33.727999999999994,96.237,77.513,1001.745
16:18:10 01/08/2023,33.71875,96.46625,73.29625,1001.71875
16:20:18 01/08/2023,33.720000000000006,96.382,71.88400000000001,1001.728
16:22:19 01/08/2023,33.725,96.505,71.743,1001.7089999999998
16:24:23 01/08/2023,33.720000000000006,96.521,71.44800000000001,1001.712
16:26:26 01/08/2023,33.713,96.449,71.233,1001.72
16:28:31 01/08/2023,33.705,96.472,71.211,1001.717
16:30:34 01/08/2023,33.709,96.478,71.481,1001.716
16:32:43 01/08/2023,33.711,96.551,71.87899999999999,1001.707
16:34:50 01/08/2023,33.703,96.523,71.82399999999998,1001.711
16:36:52 01/08/2023,33.686,96.594,71.765,1001.7010000000002
16:38:56 01/08/2023,33.678,96.595,71.78399999999999,1001.702
16:41:02 01/08/2023,33.674,96.505,71.88199999999999,1001.711
16:43:09 01/08/2023,33.666000000000004,96.614,71.849,1001.6990000000002
16:45:14 01/08/2023,33.38857142857143,97.48,73.76142857142858,1001.5971428571428
16:47:18 01/08/2023,33.279,97.77700000000002,74.657,1001.562
16:49:23 01/08/2023,33.282000000000004,97.878,75.03999999999999,1001.55
16:51:25 01/08/2023,33.289,97.755,75.24300000000001,1001.563
16:53:29 01/08/2023,33.290000000000006,97.925,74.99100000000001,1001.544
16:55:31 01/08/2023,33.283,97.96200000000002,74.23100000000001,1001.5400000000002
16:57:37 01/08/2023,33.284000000000006,97.838,73.45,1001.5579999999998
16:59:39 01/08/2023,33.282,97.993,73.122,1001.5359999999998
17:01:45 01/08/2023,33.290000000000006,98.045,73.04499999999999,1001.53
17:03:47 01/08/2023,33.306,98.00700000000002,73.31700000000001,1001.533
17:05:51 01/08/2023,33.309000000000005,98.043,73.828,1001.5320000000002
17:07:54 01/08/2023,33.312,97.926,74.151,1001.544
17:09:58 01/08/2023,33.311,97.805,74.33,1001.556
17:12:01 01/08/2023,32.853333333333325,98.72111111111111,77.10111111111112,1001.451111111111
17:14:06 01/08/2023,32.714,99.062,78.35700000000001,1001.407
17:16:08 01/08/2023,32.7,99.125,78.658,1001.396
17:18:13 01/08/2023,32.688,98.952,78.78799999999998,1001.421
17:20:16 01/08/2023,32.682,98.982,78.89500000000001,1001.418
17:22:21 01/08/2023,32.681000000000004,98.805,78.788,1001.438
17:24:25 01/08/2023,32.68,98.907,78.70500000000001,1001.428
17:26:30 01/08/2023,32.694,98.762,78.93599999999999,1001.4439999999998
17:28:34 01/08/2023,32.690999999999995,98.821,79.503,1001.438
17:30:35 01/08/2023,32.681000000000004,98.71099999999998,80.003,1001.45
17:32:40 01/08/2023,32.681000000000004,98.854,80.461,1001.435
17:34:44 01/08/2023,32.67,98.85,80.975,1001.433
17:36:48 01/08/2023,32.665,98.899,81.429,1001.428
17:38:53 01/08/2023,32.47222222222223,98.36111111111111,86.60444444444444,1001.4922222222224
17:40:57 01/08/2023,32.407999999999994,98.12699999999998,87.91100000000002,1001.518
17:43:00 01/08/2023,32.398,98.194,87.69500000000001,1001.511
17:45:04 01/08/2023,32.39699999999999,98.14,87.60600000000001,1001.518
17:47:09 01/08/2023,32.404,98.06799999999998,87.631,1001.526
17:49:13 01/08/2023,32.404999999999994,97.999,87.845,1001.536
17:51:17 01/08/2023,32.412,98.165,87.941,1001.5149999999998
17:53:22 01/08/2023,32.42100000000001,98.06,87.745,1001.527
17:55:24 01/08/2023,32.423,98.03,87.149,1001.531
17:57:28 01/08/2023,32.422000000000004,98.226,86.379,1001.508
17:59:32 01/08/2023,32.425,98.163,85.58500000000001,1001.514
18:01:36 01/08/2023,32.418000000000006,98.263,84.829,1001.503
18:03:40 01/08/2023,32.413,98.249,84.244,1001.504
18:05:45 01/08/2023,32.088571428571434,97.1557142857143,84.63142857142859,1001.6357142857142
18:07:50 01/08/2023,31.953000000000003,96.605,84.84299999999999,1001.702
18:09:52 01/08/2023,31.943,96.515,84.78699999999999,1001.713
18:11:54 01/08/2023,31.926000000000005,96.613,84.85799999999999,1001.7
18:13:57 01/08/2023,31.913,96.43,84.94300000000001,1001.721
18:16:02 01/08/2023,31.907,96.349,84.974,1001.733
18:18:06 01/08/2023,31.898,96.38,84.905,1001.727
18:20:11 01/08/2023,31.892,96.50199999999998,84.899,1001.714
18:22:18 01/08/2023,31.882,96.401,84.81099999999999,1001.726
18:24:20 01/08/2023,31.882,96.315,84.749,1001.733
18:26:25 01/08/2023,31.879,96.346,84.90400000000002,1001.733
18:28:30 01/08/2023,31.881,96.395,85.09199999999998,1001.7240000000002
18:30:34 01/08/2023,31.881,96.395,85.282,1001.727
18:32:38 01/08/2023,31.615,93.934,93.627,1002.019
18:34:42 01/08/2023,31.484,93.305,97.098,1002.093
18:36:47 01/08/2023,31.474,93.304,97.08700000000002,1002.095
18:38:50 01/08/2023,31.468,93.152,97.08,1002.111
18:40:56 01/08/2023,31.463,93.118,97.115,1002.114
18:42:59 01/08/2023,31.458,93.234,97.11,1002.102
18:45:04 01/08/2023,31.46,93.289,97.05,1002.094
18:47:08 01/08/2023,31.459,93.31,96.88500000000002,1002.093
18:49:11 01/08/2023,31.46,93.393,96.74,1002.082
18:51:15 01/08/2023,31.459,93.233,96.615,1002.101
18:53:20 01/08/2023,31.458,93.247,96.507,1002.101
18:55:21 01/08/2023,31.459000000000003,93.171,96.485,1002.106
18:57:25 01/08/2023,31.463,93.209,96.579,1002.105
18:59:27 01/08/2023,31.3,91.9975,94.7225,1002.24875
19:01:33 01/08/2023,31.235000000000003,91.549,93.851,1002.302
19:03:36 01/08/2023,31.237,91.572,93.633,1002.299
19:05:42 01/08/2023,31.224,91.693,93.515,1002.284
19:07:44 01/08/2023,31.21,91.669,93.556,1002.289
19:09:47 01/08/2023,31.201,91.538,93.678,1002.303
19:11:51 01/08/2023,31.189,91.52700000000002,93.839,1002.303
19:13:55 01/08/2023,31.189,91.56499999999998,94.045,1002.301
19:15:58 01/08/2023,31.182,91.495,94.266,1002.309
19:18:02 01/08/2023,31.18,91.478,94.47299999999998,1002.311
19:20:03 01/08/2023,31.178000000000004,91.465,94.614,1002.314
19:22:07 01/08/2023,31.177,91.529,94.799,1002.305
19:24:12 01/08/2023,31.18200000000001,91.462,94.99,1002.313
19:26:16 01/08/2023,30.63875,90.41375,98.7825,1002.4375
19:28:20 01/08/2023,30.449,90.023,100.0,1002.485
19:30:25 01/08/2023,30.438,89.92800000000001,100.0,1002.496
19:32:32 01/08/2023,30.428000000000004,89.83500000000001,100.0,1002.506
19:34:35 01/08/2023,30.413000000000004,89.91999999999999,100.0,1002.497
19:36:39 01/08/2023,30.405999999999995,90.011,100.0,1002.485
19:38:42 01/08/2023,30.392,89.87499999999999,100.0,1002.501
19:40:46 01/08/2023,30.385,89.709,100.0,1002.521
19:42:50 01/08/2023,30.374,89.62599999999999,100.0,1002.53
19:44:54 01/08/2023,30.362,89.487,100.0,1002.549
19:47:02 01/08/2023,30.343999999999998,89.399,100.0,1002.557
19:49:04 01/08/2023,30.339,89.35300000000001,100.0,1002.563
19:51:09 01/08/2023,30.328,89.29299999999998,100.0,1002.571
19:53:12 01/08/2023,29.34222222222222,87.32777777777778,100.0,1002.8066666666668
19:55:17 01/08/2023,29.337,87.45599999999999,100.0,1002.7919999999998
19:57:21 01/08/2023,29.331,87.372,100.0,1002.801
19:59:24 01/08/2023,29.321,87.38499999999999,100.0,1002.7979999999998
20:01:28 01/08/2023,29.312,87.345,100.0,1002.803
20:03:30 01/08/2023,29.311,87.26899999999999,100.0,1002.813
20:05:35 01/08/2023,29.299,87.339,100.0,1002.804
20:07:39 01/08/2023,29.296000000000003,87.343,100.0,1002.805
20:09:44 01/08/2023,29.287,87.30999999999999,100.0,1002.807
20:11:48 01/08/2023,29.280999999999995,87.175,100.0,1002.823
20:13:54 01/08/2023,29.276,87.17100000000002,100.0,1002.822
20:15:55 01/08/2023,29.273,87.06899999999999,100.0,1002.833
20:17:59 01/08/2023,28.74,84.846,100.0,1003.102
20:20:03 01/08/2023,28.74,84.828,100.0,1003.103
20:22:08 01/08/2023,28.729000000000003,84.851,100.0,1003.1
20:24:14 01/08/2023,28.729,84.868,100.0,1003.098
20:26:17 01/08/2023,28.722,84.924,100.0,1003.091
20:28:23 01/08/2023,28.718999999999998,84.916,100.0,1003.093
20:30:24 01/08/2023,28.712,84.976,100.0,1003.084
20:32:28 01/08/2023,28.712999999999997,84.852,100.0,1003.1
20:34:31 01/08/2023,28.713,84.711,100.0,1003.118
20:36:33 01/08/2023,28.703,84.765,100.0,1003.11
20:38:39 01/08/2023,28.698999999999995,84.759,100.0,1003.112
20:40:43 01/08/2023,28.696666666666665,84.75888888888888,100.0,1003.1111111111112
20:42:47 01/08/2023,28.283,82.92800000000001,100.0,1003.329
20:44:52 01/08/2023,28.281,82.971,100.0,1003.324
20:46:54 01/08/2023,28.272,82.946,100.0,1003.327
20:49:00 01/08/2023,28.276,82.892,100.0,1003.3330000000002
20:51:03 01/08/2023,28.272,82.74,100.0,1003.3529999999998
20:53:07 01/08/2023,28.263,82.821,100.0,1003.34
20:55:11 01/08/2023,28.258,82.99300000000001,100.0,1003.323
20:57:15 01/08/2023,28.255000000000003,82.793,100.0,1003.345
20:59:21 01/08/2023,28.256,82.745,100.0,1003.352
21:01:27 01/08/2023,28.262,82.75,100.0,1003.35
21:03:30 01/08/2023,28.253000000000004,82.84099999999998,100.0,1003.3390000000002
21:05:35 01/08/2023,28.25555555555556,82.85555555555555,100.0,1003.3388888888888
21:07:40 01/08/2023,28.058888888888887,80.14888888888889,100.0,1003.66
21:09:45 01/08/2023,28.056,80.005,100.0,1003.6759999999998
21:11:50 01/08/2023,28.051,79.96900000000001,100.0,1003.682
21:13:54 01/08/2023,28.045,79.95400000000001,100.0,1003.684
21:16:00 01/08/2023,28.04,80.03399999999999,100.0,1003.673
21:18:04 01/08/2023,28.04,79.90700000000001,100.0,1003.6900000000002
21:20:07 01/08/2023,28.038,79.938,100.0,1003.684
21:22:11 01/08/2023,28.035000000000004,79.941,100.0,1003.684
21:24:14 01/08/2023,28.028,79.961,100.0,1003.682
21:26:20 01/08/2023,28.029000000000003,79.81,100.0,1003.7
21:28:25 01/08/2023,28.025,79.798,100.0,1003.703
21:30:29 01/08/2023,28.021,79.94099999999999,100.0,1003.684
21:32:34 01/08/2023,27.715000000000003,78.27600000000001,100.0,1003.8829999999998
21:34:39 01/08/2023,27.712,78.30999999999999,100.0,1003.8819999999998
21:36:42 01/08/2023,27.709000000000003,78.273,100.0,1003.885
21:38:45 01/08/2023,27.705,78.228,100.0,1003.89
21:40:51 01/08/2023,27.704,78.166,100.0,1003.9
21:42:57 01/08/2023,27.701,78.172,100.0,1003.896
21:45:01 01/08/2023,27.7,78.14500000000001,100.0,1003.903
21:47:05 01/08/2023,27.697,78.172,100.0,1003.897
21:49:07 01/08/2023,27.690000000000005,78.22200000000001,100.0,1003.889
21:51:11 01/08/2023,27.686,78.22800000000001,100.0,1003.89
21:53:15 01/08/2023,27.683,78.287,100.0,1003.881
21:55:20 01/08/2023,27.67777777777778,78.3311111111111,100.0,1003.8788888888888
21:57:24 01/08/2023,27.49888888888889,77.30222222222223,100.0,1003.9966666666666
21:59:27 01/08/2023,27.495,77.396,100.0,1003.988
22:01:33 01/08/2023,27.494,77.27400000000002,100.0,1004.003
22:03:36 01/08/2023,27.488,77.348,100.0,1003.994
22:05:37 01/08/2023,27.489,77.34599999999999,100.0,1003.994
22:07:41 01/08/2023,27.483000000000004,77.209,100.0,1004.01
22:09:45 01/08/2023,27.484,77.317,100.0,1003.999
22:11:48 01/08/2023,27.483,77.297,100.0,1004.0
22:13:52 01/08/2023,27.478,77.21799999999999,100.0,1004.011
22:15:57 01/08/2023,27.478,77.335,100.0,1003.995
22:17:58 01/08/2023,27.483,77.287,100.0,1004.001
22:20:04 01/08/2023,27.48,77.268,100.0,1004.005
22:22:06 01/08/2023,27.274,77.624,100.0,1003.962
22:24:08 01/08/2023,27.271,77.525,100.0,1003.973
22:26:13 01/08/2023,27.264,77.51500000000001,100.0,1003.973
22:28:19 01/08/2023,27.266,77.60499999999999,100.0,1003.964
22:30:22 01/08/2023,27.264000000000003,77.52000000000001,100.0,1003.974
22:32:26 01/08/2023,27.26,77.55,100.0,1003.971
22:34:31 01/08/2023,27.254,77.642,100.0,1003.958
22:36:35 01/08/2023,27.255000000000003,77.635,100.0,1003.9600000000004
22:38:40 01/08/2023,27.251,77.576,100.0,1003.966
22:40:45 01/08/2023,27.246,77.49699999999999,100.0,1003.975
22:42:52 01/08/2023,27.242,77.446,100.0,1003.983
22:44:54 01/08/2023,27.23333333333333,77.63111111111111,100.0,1003.9622222222222
22:46:59 01/08/2023,27.031,77.003,100.0,1004.038
22:49:03 01/08/2023,27.026,76.892,100.0,1004.048
22:51:09 01/08/2023,27.029000000000003,76.844,100.0,1004.055
22:53:14 01/08/2023,27.025,76.864,100.0,1004.05
22:55:18 01/08/2023,27.02,76.833,100.0,1004.056
22:57:23 01/08/2023,27.018,76.772,100.0,1004.062
22:59:25 01/08/2023,27.011000000000003,76.85999999999999,100.0,1004.051
23:01:31 01/08/2023,27.016,76.767,100.0,1004.064
23:03:35 01/08/2023,27.015000000000004,76.84599999999999,100.0,1004.053
23:05:38 01/08/2023,27.011000000000003,76.75200000000001,100.0,1004.063
23:07:43 01/08/2023,27.009000000000004,76.676,100.0,1004.075
23:09:49 01/08/2023,27.004,76.803,100.0,1004.06
23:11:53 01/08/2023,26.982222222222223,76.38777777777777,100.0,1004.1055555555556
23:13:55 01/08/2023,26.989,76.341,100.0,1004.113
23:15:58 01/08/2023,26.989,76.475,100.0,1004.1
23:18:02 01/08/2023,26.983,76.61100000000002,100.0,1004.081
23:20:07 01/08/2023,26.986,76.537,100.0,1004.091
23:22:10 01/08/2023,26.981,76.565,100.0,1004.087
23:24:14 01/08/2023,26.98,76.638,100.0,1004.083
23:26:20 01/08/2023,26.989,76.628,100.0,1004.0800000000002
23:28:22 01/08/2023,26.986,76.652,100.0,1004.077
23:30:27 01/08/2023,26.985,76.768,100.0,1004.064
23:32:33 01/08/2023,26.985000000000003,76.875,100.0,1004.05
23:34:35 01/08/2023,,,,
23:36:39 01/08/2023,26.95444444444444,76.35222222222224,100.0,1004.1133333333332
23:38:43 01/08/2023,26.952,76.404,100.0,1004.106
23:40:46 01/08/2023,26.951,76.253,100.0,1004.1249999999998
23:42:52 01/08/2023,26.945,76.405,100.0,1004.106
23:44:56 01/08/2023,26.941000000000003,76.487,100.0,1004.0990000000002
23:47:00 01/08/2023,26.938,76.49899999999998,100.0,1004.096
23:49:04 01/08/2023,26.935,76.40299999999999,100.0,1004.1070000000002
23:51:07 01/08/2023,26.933000000000003,76.516,100.0,1004.0980000000002
23:53:13 01/08/2023,26.932,76.28300000000002,100.0,1004.12
23:55:18 01/08/2023,26.923,76.333,100.0,1004.116
23:57:24 01/08/2023,26.918,76.319,100.0,1004.114
23:59:26 01/08/2023,26.914,76.21200000000002,100.0,1004.131
00:08:32 02/07/2023,25.212,62.58,100.0,1005.756
00:38:32 02/07/2023,25.212,62.36500000000001,100.0,1005.7810000000002
01:08:39 02/07/2023,25.209,62.458000000000006,100.0,1005.771
01:38:40 02/07/2023,25.208,62.435,100.0,1005.773
02:08:40 02/07/2023,25.209,62.449,100.0,1005.771
02:38:40 02/07/2023,25.21333333333333,62.29111111111112,100.0,1005.7899999999998
03:08:41 02/07/2023,23.526,58.841,100.0,1006.204
03:38:50 02/07/2023,23.521,58.822,100.0,1006.206
04:08:51 02/07/2023,23.518,59.003,100.0,1006.184
04:38:57 02/07/2023,23.520000000000003,58.99699999999999,100.0,1006.184
05:08:58 02/07/2023,23.52,58.903000000000006,100.0,1006.196
05:39:04 02/07/2023,23.515,58.95,100.0,1006.1900000000002
06:09:05 02/07/2023,23.51,58.956,100.0,1006.187
06:39:05 02/07/2023,23.506,58.864,100.0,1006.2
07:09:16 02/07/2023,23.5,58.91600000000001,100.0,1006.1900000000002
07:39:26 02/07/2023,23.499,58.887,100.0,1006.196
08:09:36 02/07/2023,23.499,58.693,100.0,1006.22
08:39:42 02/07/2023,27.523000000000003,51.379,89.534,1007.095
11:44:29 02/07/2023,30.206,52.843,60.30200000000001,1006.92
11:48:48 02/07/2023,30.315999999999995,52.698,60.418000000000006,1006.936
11:51:01 02/07/2023,30.329,52.862,60.527,1006.916
11:53:06 02/07/2023,30.338,52.676,60.636,1006.939
11:55:09 02/07/2023,30.34,52.709,60.858,1006.934
11:57:17 02/07/2023,30.328,53.07899999999999,60.912,1006.891
11:59:23 02/07/2023,30.308,52.777,60.594,1006.927
12:01:27 02/07/2023,30.312,52.7,60.89799999999999,1006.938
12:03:35 02/07/2023,30.317,52.751,61.30500000000001,1006.93
12:05:35 02/07/2023,30.323,52.55799999999999,61.639,1006.954
12:07:42 02/07/2023,30.331,52.604000000000006,62.012,1006.948
12:09:43 02/07/2023,30.282999999999998,52.725,61.387,1006.934
12:11:48 02/07/2023,30.278,52.525,61.378,1006.957
12:13:52 02/07/2023,30.299,52.541,61.74399999999999,1006.954
12:16:01 02/07/2023,30.492222222222225,52.99333333333333,60.53222222222222,1006.9
12:18:05 02/07/2023,30.540000000000003,53.387,60.208000000000006,1006.854
12:20:06 02/07/2023,30.543,53.30800000000001,60.26099999999999,1006.864
